File Name,Duration,ttc,ttc2
xVfPBzDnI2Q_004775,9.0,4.6,6.5
xVfPBzDnI2Q_004984,9.7,3.8,8.2
xVfPBzDnI2Q_005155,8.3,3.9,5.2
xVfPBzDnI2Q_005239,7.2,3.8,6.1
xVfPBzDnI2Q_005312,5.3,1.4,3.0
xVfPBzDnI2Q_005366,10.7,3.2,7.2
xVfPBzDnI2Q_005475,8.4,3.7,5.1
xVfPBzDnI2Q_005736,6.8,3.4,4.4
xjbbH74SwTg_000075,8.3,7.4,8.2
xjbbH74SwTg_000211,10.9,4.6,6.4
xjbbH74SwTg_000722,8.9,3.6,5.9
xjbbH74SwTg_000812,9.9,4.6,6.6
xjbbH74SwTg_001012,14.6,7.3,12.9
xjbbH74SwTg_001159,11.9,5.1,8.5
xjbbH74SwTg_001279,13.9,2.8,4.9
xjbbH74SwTg_001509,11.9,5.9,11.0
xjbbH74SwTg_001629,9.9,4.3,6.9
xjbbH74SwTg_002787,9.9,4.9,6.8
xjbbH74SwTg_002887,8.9,3.5,6.0
xjbbH74SwTg_003057,8.9,4.6,6.7
xjbbH74SwTg_003362,12.2,4.2,8.4
xjbbH74SwTg_003886,9.9,3.3,5.5
xjbbH74SwTg_004146,9.9,3.7,5.9
xjbbH74SwTg_004246,9.9,4.8,6.3
xjbbH74SwTg_005163,12.6,6.0,8.9
xjbbH74SwTg_005290,10.9,4.0,7.2
xjbbH74SwTg_005400,12.0,5.6,8.4
xjbbH74SwTg_005521,7.9,2.9,4.6
xpOyD-qrQUw_000139,9.6,4.4,7.3
xpOyD-qrQUw_000633,7.8,2.9,4.9
xpOyD-qrQUw_000712,9.8,3.6,4.6
xpOyD-qrQUw_000811,7.8,4.1,6.2
xpOyD-qrQUw_001076,6.4,2.6,4.8
xpOyD-qrQUw_001664,12.8,3.2,4.5
xpOyD-qrQUw_001882,8.8,2.9,4.5
xpOyD-qrQUw_001971,12.7,6.2,9.1
xpOyD-qrQUw_002254,9.7,4.8,6.6
xpOyD-qrQUw_002352,11.1,3.5,5.4
xpOyD-qrQUw_002464,10.5,5.4,7.3
xpOyD-qrQUw_003003,9.4,3.5,6.2
xpOyD-qrQUw_003098,11.1,4.9,7.9
xpOyD-qrQUw_003297,7.6,2.8,4.5
xpOyD-qrQUw_003463,7.0,2.9,4.7
xpOyD-qrQUw_003846,9.5,4.0,5.4
xpOyD-qrQUw_003942,6.1,4.1,5.6
xpOyD-qrQUw_004004,7.1,2.1,4.6
xpOyD-qrQUw_004076,8.3,2.9,5.3
xpOyD-qrQUw_004160,10.3,5.4,6.6
xpOyD-qrQUw_004442,10.4,3.7,7.3
xpOyD-qrQUw_004696,7.1,2.6,5.4
xpOyD-qrQUw_005050,5.7,2.0,4.1
xpOyD-qrQUw_005320,7.3,2.8,3.9
y1vGuUK0db4_000052,17.7,7.1,8.7
y1vGuUK0db4_000391,8.4,1.3,4.5
y1vGuUK0db4_000564,8.7,3.1,6.3
y1vGuUK0db4_000652,10.3,3.5,5.4
y1vGuUK0db4_000849,8.7,2.7,4.1
y1vGuUK0db4_001028,6.7,3.2,4.6
y1vGuUK0db4_001730,13.3,1.9,6.6
y1vGuUK0db4_002171,10.6,2.9,5.6
y1vGuUK0db4_002569,8.2,2.8,4.3
y1vGuUK0db4_002814,7.3,4.9,7.2
y1vGuUK0db4_003866,9.9,3.6,6.8
y1vGuUK0db4_003966,8.6,2.3,4.7
y1vGuUK0db4_004053,7.8,4.1,6.7
y1vGuUK0db4_004742,7.7,1.7,3.7
y1vGuUK0db4_004994,8.9,5.0,8.8
y1vGuUK0db4_005453,7.8,2.7,4.8
y1vGuUK0db4_005532,9.3,3.4,5.4
y1vGuUK0db4_005626,8.9,4.8,6.8
y1vGuUK0db4_005890,10.4,5.4,7.6
y4Evv5By6sg_000075,10.5,4.7,8.7
y4Evv5By6sg_000338,10.9,5.3,9.5
y4Evv5By6sg_000538,10.9,5.0,7.1
y4Evv5By6sg_000648,11.9,8.6,10.2
y4Evv5By6sg_000878,7.9,2.9,4.8
y4Evv5By6sg_000958,9.9,4.1,7.9
y4Evv5By6sg_001058,8.9,4.0,5.7
y4Evv5By6sg_001148,8.9,5.0,8.1
y4Evv5By6sg_001238,10.9,5.4,7.0
y4Evv5By6sg_001348,6.8,6.3,6.8
y4Evv5By6sg_001595,5.9,5.5,5.9
y4Evv5By6sg_001655,10.5,3.9,6.8
y4Evv5By6sg_002822,8.9,4.1,5.3
y4Evv5By6sg_004071,9.9,3.5,8.6
y4Evv5By6sg_004585,10.9,4.3,5.8
y4Evv5By6sg_004945,12.4,7.1,10.6
y4Evv5By6sg_005319,13.9,3.2,6.3
yB6fjM1UUC0_000074,16.6,7.4,10.4
yB6fjM1UUC0_000341,15.9,7.2,11.8
yB6fjM1UUC0_000721,10.9,4.7,8.4
yB6fjM1UUC0_001057,9.0,7.4,9.0
yB6fjM1UUC0_001297,17.9,5.2,9.2
yB6fjM1UUC0_003340,7.4,4.2,7.4
yB6fjM1UUC0_003415,8.9,3.9,6.8
yB6fjM1UUC0_003505,10.9,4.1,7.7
yB6fjM1UUC0_004616,11.9,3.5,8.9
yhtzAKqRyXw_000328,9.9,4.4,5.9
yhtzAKqRyXw_000428,7.7,1.9,3.3
yhtzAKqRyXw_000694,8.3,2.3,4.3
yhtzAKqRyXw_000873,9.8,5.9,6.6
yhtzAKqRyXw_000972,12.5,2.6,3.6
yhtzAKqRyXw_001650,10.6,2.9,8.1
yhtzAKqRyXw_001757,8.6,2.8,4.5
yhtzAKqRyXw_001943,11.0,4.0,8.2
yhtzAKqRyXw_002311,10.7,2.7,4.5
yhtzAKqRyXw_002419,6.9,3.6,6.1
yhtzAKqRyXw_002489,8.1,2.7,4.3
yhtzAKqRyXw_003288,7.7,3.7,5.3
yhtzAKqRyXw_003366,7.5,0.8,4.1
yhtzAKqRyXw_004280,8.1,2.9,3.6
yhtzAKqRyXw_005208,8.2,3.8,5.8
yr0gNIxRluE_000075,15.5,4.3,9.8
yr0gNIxRluE_000231,5.9,4.3,5.8
yr0gNIxRluE_000301,9.9,3.6,6.4
yr0gNIxRluE_000401,10.0,6.2,7.2
yr0gNIxRluE_000502,11.0,3.3,6.3
yr0gNIxRluE_000874,20.5,1.1,18.7
yr0gNIxRluE_001080,8.9,3.1,7.3
yr0gNIxRluE_001275,8.5,3.0,6.9
yr0gNIxRluE_001576,13.9,1.8,7.7
yr0gNIxRluE_001716,12.2,3.3,5.6
yr0gNIxRluE_002389,13.9,6.8,10.0
yr0gNIxRluE_003508,10.4,3.7,5.1
yr0gNIxRluE_003613,16.4,5.7,8.4
yr0gNIxRluE_003778,19.3,3.5,16.9
yr0gNIxRluE_004553,8.9,4.5,6.2
yr0gNIxRluE_004882,11.5,2.8,6.4
yr0gNIxRluE_004998,14.1,2.6,5.1
yr0gNIxRluE_005140,11.0,2.8,6.1
zRZ9PJguIfE_000353,10.1,3.7,6.2
zRZ9PJguIfE_000655,7.9,3.2,4.7
zRZ9PJguIfE_001319,8.9,4.1,5.5
zRZ9PJguIfE_001741,14.0,3.1,9.8
zRZ9PJguIfE_002411,13.9,7.6,10.5
zRZ9PJguIfE_003137,9.9,2.5,5.1
zRZ9PJguIfE_003564,10.1,5.3,8.0
zRZ9PJguIfE_004095,11.9,4.5,6.3
zRZ9PJguIfE_004215,7.9,2.7,5.2
zRZ9PJguIfE_004615,10.9,5.1,7.4
zRZ9PJguIfE_004835,12.0,2.6,7.2
zRZ9PJguIfE_005031,15.0,7.5,9.4
